"address_code","state","city","section","street","area_code","postal_code","number_of_household","number_of_people","remarks","polygon"
"042130866000","宮城県","栗原市","金成末野要害前","","","","","","",""
"042130867000","宮城県","栗原市","金成有壁伊勢堂","","","","","","",""
"042130868000","宮城県","栗原市","金成有壁宇南田","","","","","","",""
"042130869000","宮城県","栗原市","金成有壁下大沢田","","","","","","",""
"042130870000","宮城県","栗原市","金成有壁館下","","","","","","",""
"042130871000","宮城県","栗原市","金成有壁貴船前","","","","","","",""
"042130872000","宮城県","栗原市","金成有壁熊口","","","","","","",""
"042130873000","宮城県","栗原市","金成有壁原山","","","","","","",""
"042130874000","宮城県","栗原市","金成有壁十二神","","","","","","",""
"042130875000","宮城県","栗原市","金成有壁上原前","","","","","","",""
"042130876000","宮城県","栗原市","金成有壁上大沢田","","","","","","",""
"042130877000","宮城県","栗原市","金成有壁新鍛冶屋","","","","","","",""
"042130878000","宮城県","栗原市","金成有壁新町","","","","","","",""
"042130879000","宮城県","栗原市","金成有壁前沢田","","","","","","",""
"042130880000","宮城県","栗原市","金成有壁大日前","","","","","","",""
"042130881000","宮城県","栗原市","金成有壁鍛治屋","","","","","","",""
"042130882000","宮城県","栗原市","金成有壁長根","","","","","","",""
"042130883000","宮城県","栗原市","金成有壁八坂","","","","","","",""
"042130884000","宮城県","栗原市","金成有壁本町","","","","","","",""
"042130885000","宮城県","栗原市","金成有壁有壁沢","","","","","","",""
"042130886000","宮城県","栗原市","金成有壁狼ノ掛","","","","","","",""
"042130887000","宮城県","栗原市","金成有壁椚崎","","","","","","",""
"042130888000","宮城県","栗原市","金成狼ノ沢","","","","","","",""
"042130889005","宮城県","栗原市","栗駒稲屋敷五丁目","","","","","","",""
"042130890000","宮城県","栗原市","栗駒稲屋敷愛宕","","","","","","",""
"042130891000","宮城県","栗原市","栗駒稲屋敷牡丹","","","","","","",""
"042130892000","宮城県","栗原市","栗駒稲屋敷下清水田","","","","","","",""
"042130893000","宮城県","栗原市","栗駒稲屋敷下清水田前","","","","","","",""
"042130894000","宮城県","栗原市","栗駒稲屋敷下大鳥","","","","","","",""
"042130895000","宮城県","栗原市","栗駒稲屋敷下大鳥前","","","","","","",""
"042130896000","宮城県","栗原市","栗駒稲屋敷下谷地","","","","","","",""
"042130897000","宮城県","栗原市","栗駒稲屋敷花立","","","","","","",""
"042130898000","宮城県","栗原市","栗駒稲屋敷玉貫","","","","","","",""
"042130899000","宮城県","栗原市","栗駒稲屋敷金田","","","","","","",""
"042130900000","宮城県","栗原市","栗駒稲屋敷九ノ戸","","","","","","",""
"042130901000","宮城県","栗原市","栗駒稲屋敷熊沢","","","","","","",""
"042130902000","宮城県","栗原市","栗駒稲屋敷後原","","","","","","",""
"042130903000","宮城県","栗原市","栗駒稲屋敷後原前","","","","","","",""
"042130904000","宮城県","栗原市","栗駒稲屋敷高松","","","","","","",""
"042130905000","宮城県","栗原市","栗駒稲屋敷砂押前","","","","","","",""
"042130906000","宮城県","栗原市","栗駒稲屋敷坂下前","","","","","","",""
"042130907000","宮城県","栗原市","栗駒稲屋敷桜屋敷","","","","","","",""
"042130908000","宮城県","栗原市","栗駒稲屋敷桜屋敷田","","","","","","",""
"042130909000","宮城県","栗原市","栗駒稲屋敷山岸","","","","","","",""
"042130910000","宮城県","栗原市","栗駒稲屋敷山岸前","","","","","","",""
"042130911000","宮城県","栗原市","栗駒稲屋敷寺原","","","","","","",""
"042130912000","宮城県","栗原市","栗駒稲屋敷鹿沢","","","","","","",""
"042130913000","宮城県","栗原市","栗駒稲屋敷小関","","","","","","",""
"042130914000","宮城県","栗原市","栗駒稲屋敷小関前","","","","","","",""
"042130915000","宮城県","栗原市","栗駒稲屋敷沼田","","","","","","",""
"042130916000","宮城県","栗原市","栗駒稲屋敷上ノ山","","","","","","",""
"042130917000","宮城県","栗原市","栗駒稲屋敷上清水田","","","","","","",""
"042130918000","宮城県","栗原市","栗駒稲屋敷上谷地","","","","","","",""
"042130919000","宮城県","栗原市","栗駒稲屋敷新餅田","","","","","","",""
"042130920000","宮城県","栗原市","栗駒稲屋敷森","","","","","","",""
"042130921000","宮城県","栗原市","栗駒稲屋敷森館","","","","","","",""
"042130922000","宮城県","栗原市","栗駒稲屋敷西又","","","","","","",""
"042130923000","宮城県","栗原市","栗駒稲屋敷赤坂","","","","","","",""
"042130924000","宮城県","栗原市","栗駒稲屋敷大尻","","","","","","",""
"042130925000","宮城県","栗原市","栗駒稲屋敷大鳥西","","","","","","",""
"042130926000","宮城県","栗原市","栗駒稲屋敷大鳥西側","","","","","","",""
"042130927000","宮城県","栗原市","栗駒稲屋敷大鳥東","","","","","","",""
"042130928000","宮城県","栗原市","栗駒稲屋敷大鳥東側","","","","","","",""
"042130929000","宮城県","栗原市","栗駒稲屋敷大平","","","","","","",""
"042130930000","宮城県","栗原市","栗駒稲屋敷大平下","","","","","","",""
"042130931000","宮城県","栗原市","栗駒稲屋敷滝沢","","","","","","",""
"042130932000","宮城県","栗原市","栗駒稲屋敷堤","","","","","","",""
"042130933000","宮城県","栗原市","栗駒稲屋敷天王山","","","","","","",""
"042130934000","宮城県","栗原市","栗駒稲屋敷堂ケ沢","","","","","","",""
"042130935000","宮城県","栗原市","栗駒稲屋敷日向","","","","","","",""
"042130936000","宮城県","栗原市","栗駒稲屋敷梅田","","","","","","",""
"042130937000","宮城県","栗原市","栗駒稲屋敷梅田溜下","","","","","","",""
"042130938000","宮城県","栗原市","栗駒稲屋敷白山","","","","","","",""
"042130939000","宮城県","栗原市","栗駒稲屋敷樋ノ口","","","","","","",""
"042130940000","宮城県","栗原市","栗駒稲屋敷百目木","","","","","","",""
"042130941000","宮城県","栗原市","栗駒稲屋敷百目木前","","","","","","",""
"042130942000","宮城県","栗原市","栗駒稲屋敷宝領西","","","","","","",""
"042130943000","宮城県","栗原市","栗駒稲屋敷宝領東","","","","","","",""
"042130944000","宮城県","栗原市","栗駒稲屋敷笊屋敷","","","","","","",""
"042130945000","宮城県","栗原市","栗駒稲屋敷笊屋敷前","","","","","","",""
"042130946000","宮城県","栗原市","栗駒芋埣下堤","","","","","","",""
"042130947000","宮城県","栗原市","栗駒芋埣学校前","","","","","","",""
"042130948000","宮城県","栗原市","栗駒芋埣高小屋","","","","","","",""
"042130949000","宮城県","栗原市","栗駒芋埣小山崎","","","","","","",""
"042130950000","宮城県","栗原市","栗駒芋埣新倉沢","","","","","","",""
"042130951000","宮城県","栗原市","栗駒芋埣倉沢","","","","","","",""
"042130952000","宮城県","栗原市","栗駒芋埣批把田","","","","","","",""
"042130953000","宮城県","栗原市","栗駒芋埣批把田前","","","","","","",""
"042130954000","宮城県","栗原市","栗駒猿飛来花西","","","","","","",""
"042130955000","宮城県","栗原市","栗駒猿飛来久保沖","","","","","","",""
"042130956000","宮城県","栗原市","栗駒猿飛来荒邸下","","","","","","",""
"042130957000","宮城県","栗原市","栗駒猿飛来山根","","","","","","",""
"042130958000","宮城県","栗原市","栗駒猿飛来獅子鼻","","","","","","",""
"042130959000","宮城県","栗原市","栗駒猿飛来漆沢","","","","","","",""
"042130960000","宮城県","栗原市","栗駒猿飛来上戸沖","","","","","","",""
"042130961000","宮城県","栗原市","栗駒猿飛来上戸前","","","","","","",""
"042130962000","宮城県","栗原市","栗駒猿飛来上長楽沢","","","","","","",""
"042130963000","宮城県","栗原市","栗駒猿飛来上野原東","","","","","","",""
"042130964000","宮城県","栗原市","栗駒猿飛来新鐙ケ淵","","","","","","",""
"042130965000","宮城県","栗原市","栗駒猿飛来神明","","","","","","",""
"042130966000","宮城県","栗原市","栗駒猿飛来諏訪","","","","","","",""
"042130967000","宮城県","栗原市","栗駒猿飛来成田","","","","","","",""
"042130968000","宮城県","栗原市","栗駒猿飛来大長根","","","","","","",""
"042130969000","宮城県","栗原市","栗駒猿飛来鍛冶屋西","","","","","","",""
"042130970000","宮城県","栗原市","栗駒猿飛来鍛冶屋東","","","","","","",""
"042130971000","宮城県","栗原市","栗駒猿飛来中長楽沢","","","","","","",""
"042130972000","宮城県","栗原市","栗駒猿飛来中邸前","","","","","","",""
"042130973000","宮城県","栗原市","栗駒猿飛来長楽沢","","","","","","",""
"042130974000","宮城県","栗原市","栗駒猿飛来鳥形前","","","","","","",""
"042130975000","宮城県","栗原市","栗駒猿飛来鳥矢ケ崎","","","","","","",""
"042130976000","宮城県","栗原市","栗駒猿飛来佃前","","","","","","",""
"042130977000","宮城県","栗原市","栗駒猿飛来佃沢","","","","","","",""
"042130978000","宮城県","栗原市","栗駒猿飛来南上野","","","","","","",""
"042130979000","宮城県","栗原市","栗駒猿飛来二本木","","","","","","",""
"042130980000","宮城県","栗原市","栗駒猿飛来北上野","","","","","","",""
"042130981000","宮城県","栗原市","栗駒猿飛来味ケ沢","","","","","","",""
"042130982000","宮城県","栗原市","栗駒猿飛来毛鳥前","","","","","","",""
"042130983000","宮城県","栗原市","栗駒猿飛来要害","","","","","","",""
"042130984000","宮城県","栗原市","栗駒岩ケ崎下小路","","","","","","",""
"042130985000","宮城県","栗原市","栗駒岩ケ崎下川原","","","","","","",""
"042130986000","宮城県","栗原市","栗駒岩ケ崎下町裏","","","","","","",""
"042130987000","宮城県","栗原市","栗駒岩ケ崎岩倉","","","","","","",""
"042130988000","宮城県","栗原市","栗駒岩ケ崎桐木沢","","","","","","",""
"042130989000","宮城県","栗原市","栗駒岩ケ崎九万田","","","","","","",""
"042130990000","宮城県","栗原市","栗駒岩ケ崎三島","","","","","","",""
"042130991000","宮城県","栗原市","栗駒岩ケ崎四日町","","","","","","",""
"042130992000","宮城県","栗原市","栗駒岩ケ崎松木田","","","","","","",""
